location_uuid,location_name,loc_type,pcode,location_groups,data_date,week,year,submitted_date,submitter_name,submitter_email,unique_id,Uncategorized,Region,Payam,Hub,Site,Country,County,IDP Camp,Point of Entry,State,1. Consultations,"Consultations 
Total number of consultations 
Under 5 cases","Consultations 
Total number of consultations 
Under 5 deaths","Consultations 
Total number of consultations 
5 and over cases","Consultations 
Total number of consultations 
5 and over deaths",2. Morbidity,Cholera (suspected) Under 5,Cholera (suspected) Under 5 deaths,Cholera (suspected) 5 and over cases,Cholera (suspected)  5 and over deaths,Acute Watery Diarrhea (AWD) Under 5 cases,Acute Watery Diarrhea (AWD) Under 5 deaths,Acute Watery Diarrhea (AWD) 5 and over cases,Acute Watery Diarrhea (AWD) 5 and over deaths,Acute Bloody Diarrhea (ABD) Under 5 cases,Acute Bloody Diarrhea (ABD) Under 5 deaths,Acute Bloody Diarrhea (ABD) 5 and over cases,Acute Bloody Diarrhea (ABD) 5 and over deaths,Measles Under 5,Measles Under 5 deaths,Measles 5 and over cases,Measles 5 and over deaths,Meningitis Under 5 cases,Meningitis Under 5 deaths,Meningitis 5 and over cases,Meningitis 5 and over deaths,Viral Hemorrhagic Fever (VHF) Under 5 cases,Viral Hemorrhagic Fever (VHF) Under 5 deaths,Viral Hemorrhagic Fever (VHF) 5 and over cases,Viral Hemorrhagic Fever (VHF) 5 and over deaths,Yellow Fever  Under 5 cases,Yellow Fever  Under 5 deaths,Yellow Fever  5 and over cases,Yellow Fever 5 and over deaths,Relapsing Fever Under 5 cases,Relapsing Fever Under 5 deaths,Relapsing Fever 5 and over cases,Relapsing Fever 5 and over deaths,Acute Jaundice Syndrome (AJS) Under 5,Acute Jaundice Syndrome (AJS) Under 5 deaths,Acute Jaundice Syndrome (AJS) 5 and over cases,Acute Jaundice Syndrome (AJS) 5 and over deaths,Acute Respiratory Infection (ARI) Under 5 cases,Acute Respiratory Infection (ARI) Under 5 deaths,Acute Respiratory Infection (ARI) 5 and over cases,Acute Respiratory Infection (ARI) 5 and over deaths,Malaria Under 5,Malaria Under 5 deaths,Malaria 5 and over,Malaria 5 and over deaths,Neonatal Tetanus (NT) Under 5 cases,Neonatal Tetanus (NT) Under 5 deaths,Neonatal Tetanus (NT) 5 and over cases,Neonatal Tetanus (NT) 5 and over deaths,Guinea-Worm Disease (suspected) Under 5 cases,Guinea-Worm Disease (suspected) Under 5 deaths,Guinea-Worm Disease (suspected) 5 and over cases,Guinea-Worm Disease (suspected) 5 and over deaths,Skin Disease Under 5 ,Skin Disease Under 5 deaths,Skin Disease 5 and Over,Skin Disease 5 and Over deaths,Gunshot/Shell Injury Under 5 ,Gunshot/Shell Injury Under 5 deaths,Gunshot/Shell Injury 5 and Over,Gunshot/Shell Injury 5 and Over deaths,Other Injury Under 5 ,Other Injury Under 5 deaths,Other Injury 5 and Over,Other Injury 5 and Over deaths,Other Under 5 ,Other Under 5 deaths,Other 5 and Over,Other 5 and Over deaths,COVID - 19 (suspected) Under 5,COVID - 19 (suspected) Under 5 deaths,COVID - 19 (suspected) 5 and over cases,COVID - 19 (suspected) 5 and over deaths,"Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
Under 15 cases","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
Under 15 deaths","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
15 and over cases","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
15 and over deaths",3. Additional information,Have you observed an unusual number of cases and deaths this week? ,Which disease/syndrome? (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),Have you observed an unusual disease/syndrome in the area this week?,Which disease/syndrome? (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),Is there any rumor of suspected outbreak (cases or deaths) in the community?,Details of rumour (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),"Describe the actions taken to verify, investigate and contain/control the situation"
d03f7499-80e2-4717-9dee-617e6aafd36c,Bagidi PHCU,Site,X4zRNGDnnw0,,2022-11-06,45,2022,2022-11-07,,,,,,Bagidi,,Bagidi PHCU,South Sudan,Ezo,,,WES,,17,0,22,0,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
aa11e1e4-0e6c-445a-b39c-379b04add0c4,Baragu PHCU,Site,QjcNAnIwCT0,,2022-11-06,45,2022,2022-11-07,,,,,,Andari,,Baragu PHCU,South Sudan,Ezo,,,WES,,26,0,61,0,,0,0,0,0,1,0,1,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,20,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
bfbf426d-81cc-4883-bb96-167c68336cd2,Nyasi phcu,Site,knBs0a5gNdS,,2022-11-06,45,2022,2022-11-07,,,,,,Naandi,,Nyasi phcu,South Sudan,Ezo,,,WES,,22,0,47,0,,0,0,0,0,2,0,1,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
edb986c0-dc28-4ba1-83df-6252c526e60c,HFO Chotbora Mobile Clinic,Site,Chotbora _Mobile Clinic,,2022-11-06,45,2022,2022-11-07,,,,,,Old Fangak,,HFO Chotbora Mobile Clinic,South Sudan,Fangak,,,Jonglei,,60,0,90,0,,10,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,25,0,30,0,40,0,0,0,,,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
978deb9f-a1c1-474f-8718-b5d5593d6a70,Nagasi PHCU,Site,qETxTwYpHyC,,2022-11-06,45,2022,2022-11-07,,,,,,Naandi,,Nagasi PHCU,South Sudan,Ezo,,,WES,,71,0,68,0,,0,0,0,0,4,0,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,28,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
abe8c2e8-6143-424e-807d-d42e3f9fce73,Diabio PHCU,Site,p8VVtV4PoDZ,,2022-11-06,45,2022,2022-11-07,,,,,,Naandi,,Diabio PHCU,South Sudan,Ezo,,,WES,,129,0,30,0,,0,0,0,0,4,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,0,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
183083bf-11a1-487f-a34b-fc8651cd76e4,Nanzinga PHCU,Site,thXJo6oloMS,,2022-11-06,45,2022,2022-11-07,,,,,,Ezo Centre,,Nanzinga PHCU,South Sudan,Ezo,,,WES,,51,0,66,0,,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,36,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
023d2f96-f6b9-4877-bc5a-9551c890c223,ECS Masumbu PHCC,Site,SS00414S,,2022-11-06,45,2022,2022-11-07,,,,,,Ezo Centre,,ECS Masumbu PHCC,South Sudan,Ezo,,,WES,,30,0,29,0,,0,0,0,0,3,0,4,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c1cf036e-769d-4073-a1cb-878173000bd7,Malek (Nasir) PHCU,Site,Malek_hf,,2022-11-06,45,2022,2022-11-07,,,,,,Kierwan,,Malek (Nasir) PHCU,South Sudan,Luakpiny Nasir,,,Upper Nile,,62,0,39,0,,0,0,0,0,10,0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,8,0,18,0,13,0,0,0,,,0,0,0,0,13,0,4,0,0,0,0,0,3,0,0,0,5,0,9,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
ea3d784e-b911-4460-a431-ed9c89f55c11,Moso PHCU,Site,sQBcJrZVUsg,,2022-11-06,45,2022,2022-11-07,,,,,,Bagidi,,Moso PHCU,South Sudan,Ezo,,,WES,,21,0,16,0,,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
bad5b42b-068d-420e-af2f-68e9fcf9dac1,Mangbangau PHCU,Site,KG9dKBvqRgy,,2022-11-06,45,2022,2022-11-07,,,,,,Ezo Centre,,Mangbangau PHCU,South Sudan,Ezo,,,WES,,17,0,46,0,,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,26,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
252ff5bb-472a-44bd-b710-bf87ea3446ca,Gemaiza PHCU,Site,Gemaiza _phcu,,2022-11-06,45,2022,2022-11-07,,,,,,Gemaiza,,Gemaiza PHCU,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,17,0,21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
2f099ed8-4935-4027-aa31-1ad58a672e0c,Kuda PHCU,Site,uO6YvF0bmBn,,2022-11-06,45,2022,2022-11-07,,,,,,Nyori ,,Kuda PHCU,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,10,0,14,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,9,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b8ddf002-8de5-4dc5-a5f2-3bdb98ca9c70,Moridi PHCU,Site,yP9KpB9dTyN,,2022-11-06,45,2022,2022-11-07,,,,,,Nyori ,,Moridi PHCU,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,23,0,41,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,25,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
e0c54928-12ce-4706-aa8a-3569cc10e6b8,Kwornyang,Site,Kworn_site,,2022-11-06,45,2022,2022-11-07,,,,,,Reggo ,,Kwornyang,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,10,0,21,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
bcb9b405-27b7-4ade-9253-3bf0f8b90730,Mokido PHCU,Site,Moki_site,,2022-11-06,45,2022,2022-11-07,,,,,,Tali,,Mokido PHCU,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,22,0,35,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,25,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
9c25701c-d0e8-4b50-93f5-580709c3c97c,HFO Jowak Mobile Clinic,Site,SS01496S,,2022-11-06,45,2022,2022-11-07,,,,,,Paguir,,HFO Jowak Mobile Clinic,South Sudan,Fangak,,,Jonglei,,64,0,52,0,,0,0,0,0,9,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,13,0,34,0,40,0,0,0,,,0,0,0,0,15,0,11,0,0,0,0,0,10,0,16,0,20,0,22,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
02e0f7e8-9da6-4b20-ad24-016727478613,Ajwara PHCU ,Site,wDjXMhTBjVT,,2022-11-06,45,2022,2022-11-07,,,,,,Pochalla,,Ajwara PHCU ,South Sudan,Pochalla,,,Jonglei,,32,0,37,0,,0,0,0,0,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,17,0,13,0,14,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
e495bfdb-e717-432d-abe0-272a2da02eb2,Okadi PHCU,Site,vzj86WJa0Io,,2022-11-06,45,2022,2022-11-07,,,,,,Akiela,,Okadi PHCU,South Sudan,Pochalla,,,Jonglei,,19,0,24,0,,0,0,0,0,4,0,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,11,0,15,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
fdc0c9f0-7cb9-400c-86a1-0bd8e2bbd23f,Tombek PHCC,Site,Pa9PESwxaIS,,2022-11-06,45,2022,2022-11-07,,,,,,Tombek,,Tombek PHCC,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,47,0,116,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,86,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
e3eeab31-0f60-4c11-8ba9-22289bf3df46,Ojangbai PHCU,Site,R1dkQik8wJM,,2022-11-06,45,2022,2022-11-07,,,,,,Pochalla,,Ojangbai PHCU,South Sudan,Pochalla,,,Jonglei,,38,0,29,0,,0,0,0,0,5,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,12,0,11,0,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
d90c2d2f-95f6-4742-b4fd-a12c46985dd8,Anguoth PHCU,Site,BKdCNaY7m7j,,2022-11-06,45,2022,2022-11-07,,,,,,Riau,,Anguoth PHCU,South Sudan,Gogrial West,,,Warrap,,49,0,69,0,,0,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0,66,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
513f8445-d6c4-4651-91c2-307c399c47a1,Muni PHCC,Site,NSjrBgTIWMt,,2022-11-06,45,2022,2022-11-07,,,,,,Muni ,,Muni PHCC,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,106,0,238,0,,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,168,0,0,0,,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
5c0497a5-f404-49d9-8fee-3adab25538d5,Guangnou PHCU,Site,foq1ThudZZ3,,2022-11-06,45,2022,2022-11-07,,,,,,Gomjuer WEst,,Guangnou PHCU,South Sudan,Aweil West,,,NBGZ,,21,0,15,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
e59e73a5-4e23-4d4d-b6b1-730e1c3e8dde,Lojora PHCU,Site,JUv4PT55G6X,,2022-11-06,45,2022,2022-11-07,,,,,,Reggo ,,Lojora PHCU,South Sudan,Terekeka,,,CES Timbédra (Moughataa),,19,0,47,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,43,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
365f8727-4ab9-43ac-9976-857cfd4ea3ab,Pochalla PHCC,Site,Eld91GNCApn,,2022-11-06,45,2022,2022-11-07,,,,,,Pochalla,,Pochalla PHCC,South Sudan,Pochalla,,,Jonglei,,71,0,82,0,,0,0,0,0,3,0,4,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,40,0,35,0,36,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
39fd129a-cfee-4dc2-84c9-75c5716954c9,Otallo PHCU,Site,mc1vHeY1hM7,,2022-11-06,45,2022,2022-11-07,,,,,,Adongo,,Otallo PHCU,South Sudan,Pochalla,,,Jonglei,,34,0,42,0,,0,0,0,0,0,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,20,0,15,0,17,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
aec945b4-7336-4a97-b4be-611caeaa9401,Kupera PHCU,Site,PugKJSsYaOF,,2022-11-06,45,2022,2022-11-07,,,,,,Kupera,,Kupera PHCU,South Sudan,Lainya,,,CES Timbédra (Moughataa),,28,0,66,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,17,0,6,0,23,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
75cc66ef-f936-433b-92a1-ffead1d1baa8,Obudi PHCU,Site,SS00129S,,2022-11-06,45,2022,2022-11-07,,,,,,Pochalla,,Obudi PHCU,South Sudan,Pochalla,,,Jonglei,,52,0,57,0,,0,0,0,0,10,0,9,0,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,18,0,16,0,20,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
f48fe5c9-2152-47e6-8d1d-6c2082f6ee6f,PANYANA PHCU,Site,PANYANA _PHCU,,2022-11-06,45,2022,2022-11-07,,,,,,Lujule,,PANYANA PHCU,South Sudan,Morobo,,,CES Timbédra (Moughataa),,13,0,44,0,,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,13,0,8,0,26,0,0,0,,,0,0,0,0,2,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
a1e550d3-1d01-45be-a184-636a2071430f,Ginyabio PHCU,Site,i0h0USzNXoA,,2022-11-06,45,2022,2022-11-07,,,,,,Kupera,,Ginyabio PHCU,South Sudan,Lainya,,,CES Timbédra (Moughataa),,6,0,9,0,,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
11b7d625-a495-4802-85be-15598fb9cefd,AlelthonyPHCU,Site,Alelthony_K,,2022-11-06,45,2022,2022-11-07,,,,,,Kangi,,AlelthonyPHCU,South Sudan,Jur River,,,WBGZ,,15,0,23,0,,0,0,0,0,3,0,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,11,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
f1f47217-23f0-4503-a769-8d66a6b9d291,Juaibor PHCC,Site,FOlQkO84SPy,,2022-11-06,45,2022,2022-11-07,,,,,,Manajang,,Juaibor PHCC,South Sudan,Fangak,,,Jonglei,,84,0,176,0,,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,31,0,40,0,78,0,0,0,,,0,0,0,0,16,0,22,0,0,0,0,0,10,0,15,0,40,0,70,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c7bb2929-03ab-4c19-86b8-d106548c9c40,HFO Payak Mobile clinic,Site,Pay_S,,2022-11-06,45,2022,2022-11-07,,,,,,Leer ,,HFO Payak Mobile clinic,South Sudan,Leer,,,Unity,,152,0,171,0,,0,0,0,0,15,0,10,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0,29,0,80,0,96,0,0,0,,,0,0,0,0,8,0,3,0,0,0,0,0,5,0,7,0,33,0,58,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b1830a7c-6c2d-4712-9024-288286bf9ab4,HFO Kaigai Mobile Clinic,Site,Kai_S,,2022-11-06,45,2022,2022-11-07,,,,,,Pilieny,,HFO Kaigai Mobile Clinic,South Sudan,Leer,,,Unity,,183,0,225,0,,0,0,0,0,18,0,21,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,71,0,51,0,47,0,0,0,,,0,0,0,0,9,0,11,0,0,0,0,0,7,0,13,0,35,0,54,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
30389e9b-1c13-4c4c-85f1-938ef0da7ed2,Kenyi PHCU,Site,wwREoqUiHsj,,2022-11-06,45,2022,2022-11-07,,,,,,Kenyi,,Kenyi PHCU,South Sudan,Lainya,,,CES Timbédra (Moughataa),,11,0,29,0,,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,16,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
8c36183f-4084-4e62-a4e4-9bbe98c3b9f9,UNH Karaprap  PHCU,Site,Karaprap_phcu,,2022-11-06,45,2022,2022-11-07,,,,,,Gumuruk Centre,,UNH Karaprap  PHCU,South Sudan,Pibor,,,Jonglei,,661,0,678,0,,0,0,0,0,94,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153,0,124,0,212,0,203,0,0,0,,,0,0,0,0,16,0,20,0,0,0,0,0,0,0,6,0,22,0,189,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
7e29d70a-e21d-4f0b-acfd-0f0b412994f3,Nyium PHCU,Site,FlHdv5w4SiO,,2022-11-06,45,2022,2022-11-07,,,,,,Burator,,Nyium PHCU,South Sudan,Pochalla,,,Jonglei,,36,0,41,0,,0,0,0,0,2,0,3,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,17,0,19,0,10,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b34b57fd-1439-458e-b1c3-b21d3874ff80,Pulita PHCU,Site,VLpL4GtI6hb,,2022-11-06,45,2022,2022-11-07,,,,,,Pulita,,Pulita PHCU,South Sudan,Fangak,,,Jonglei,,67,0,117,0,,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,28,0,24,0,36,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13,0,51,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
40f6ba4a-fbaf-4182-83f6-152d0456f500,UNH Bebuzen  PHCU,Site,Bebuzen_phcu,,2022-11-06,45,2022,2022-11-07,,,,,,Lekuangole,,UNH Bebuzen  PHCU,South Sudan,Pibor,,,Jonglei,,656,0,683,0,,0,0,0,0,71,0,98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138,0,123,0,203,0,202,0,0,0,,,0,0,0,0,23,0,26,0,0,0,0,0,2,0,7,0,30,0,184,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
cc0739a1-a5eb-424c-b745-bec55593bde8,Lire PHCC,Site,B1ZxnxQ13Xu,,2022-11-06,45,2022,2022-11-07,,,,,,Lire,,Lire PHCC,South Sudan,Kajo Keji,,,CES Timbédra (Moughataa),,14,0,77,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,40,0,0,0,,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
