location_uuid,location_name,loc_type,pcode,location_groups,data_date,week,year,submitted_date,submitter_name,submitter_email,unique_id,Uncategorized,Region,Payam,Hub,Site,Country,County,IDP Camp,Point of Entry,State,1. Consultations,"Consultations 
Total number of consultations 
Under 5 cases","Consultations 
Total number of consultations 
Under 5 deaths","Consultations 
Total number of consultations 
5 and over cases","Consultations 
Total number of consultations 
5 and over deaths",2. Morbidity,Cholera (suspected) Under 5,Cholera (suspected) Under 5 deaths,Cholera (suspected) 5 and over cases,Cholera (suspected)  5 and over deaths,Acute Watery Diarrhea (AWD) Under 5 cases,Acute Watery Diarrhea (AWD) Under 5 deaths,Acute Watery Diarrhea (AWD) 5 and over cases,Acute Watery Diarrhea (AWD) 5 and over deaths,Acute Bloody Diarrhea (ABD) Under 5 cases,Acute Bloody Diarrhea (ABD) Under 5 deaths,Acute Bloody Diarrhea (ABD) 5 and over cases,Acute Bloody Diarrhea (ABD) 5 and over deaths,Measles Under 5,Measles Under 5 deaths,Measles 5 and over cases,Measles 5 and over deaths,Meningitis Under 5 cases,Meningitis Under 5 deaths,Meningitis 5 and over cases,Meningitis 5 and over deaths,Viral Hemorrhagic Fever (VHF) Under 5 cases,Viral Hemorrhagic Fever (VHF) Under 5 deaths,Viral Hemorrhagic Fever (VHF) 5 and over cases,Viral Hemorrhagic Fever (VHF) 5 and over deaths,Yellow Fever  Under 5 cases,Yellow Fever  Under 5 deaths,Yellow Fever  5 and over cases,Yellow Fever 5 and over deaths,Relapsing Fever Under 5 cases,Relapsing Fever Under 5 deaths,Relapsing Fever 5 and over cases,Relapsing Fever 5 and over deaths,Acute Jaundice Syndrome (AJS) Under 5,Acute Jaundice Syndrome (AJS) Under 5 deaths,Acute Jaundice Syndrome (AJS) 5 and over cases,Acute Jaundice Syndrome (AJS) 5 and over deaths,Acute Respiratory Infection (ARI) Under 5 cases,Acute Respiratory Infection (ARI) Under 5 deaths,Acute Respiratory Infection (ARI) 5 and over cases,Acute Respiratory Infection (ARI) 5 and over deaths,Malaria Under 5,Malaria Under 5 deaths,Malaria 5 and over,Malaria 5 and over deaths,Neonatal Tetanus (NT) Under 5 cases,Neonatal Tetanus (NT) Under 5 deaths,Neonatal Tetanus (NT) 5 and over cases,Neonatal Tetanus (NT) 5 and over deaths,Guinea-Worm Disease (suspected) Under 5 cases,Guinea-Worm Disease (suspected) Under 5 deaths,Guinea-Worm Disease (suspected) 5 and over cases,Guinea-Worm Disease (suspected) 5 and over deaths,Skin Disease Under 5 ,Skin Disease Under 5 deaths,Skin Disease 5 and Over,Skin Disease 5 and Over deaths,Gunshot/Shell Injury Under 5 ,Gunshot/Shell Injury Under 5 deaths,Gunshot/Shell Injury 5 and Over,Gunshot/Shell Injury 5 and Over deaths,Other Injury Under 5 ,Other Injury Under 5 deaths,Other Injury 5 and Over,Other Injury 5 and Over deaths,Other Under 5 ,Other Under 5 deaths,Other 5 and Over,Other 5 and Over deaths,COVID - 19 (suspected) Under 5,COVID - 19 (suspected) Under 5 deaths,COVID - 19 (suspected) 5 and over cases,COVID - 19 (suspected) 5 and over deaths,"Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
Under 15 cases","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
Under 15 deaths","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
15 and over cases","Acute Flaccid Paralysis (AFP) 
Acute Flaccid Paralysis (AFP) 
15 and over deaths",3. Additional information,Have you observed an unusual number of cases and deaths this week? ,Which disease/syndrome? (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),Have you observed an unusual disease/syndrome in the area this week?,Which disease/syndrome? (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),Is there any rumor of suspected outbreak (cases or deaths) in the community?,Details of rumour (ALSO PLEASE MAKE SURE YOU HAVE FILLED OUT AN EVENT-BASED REPORTING FORM),"Describe the actions taken to verify, investigate and contain/control the situation"
28173bd9-200a-4b1c-852f-183db1add99b,CMA Waat PHCC,Site,SS00165S,,2022-11-13,46,2022,2022-11-14,,,,,,Waat,,CMA Waat PHCC,South Sudan,Nyirol,,,Jonglei,,102,0,182,0,,0,0,0,0,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,50,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c296c3b9-7e5c-408c-8a98-82866bc2ec95,PCMA okbor PHCU,Site,SS00162S,,2022-11-13,46,2022,2022-11-14,,,,,,Thol,,PCMA okbor PHCU,South Sudan,Nyirol,,,Jonglei,,57,0,66,0,,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
3f153dbe-5739-473f-8a76-ba76335116b1,CMA Bariak PHCU,Site,SS00158S,,2022-11-13,46,2022,2022-11-14,,,,,,Pultruk,,CMA Bariak PHCU,South Sudan,Nyirol,,,Jonglei,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
dfdb8804-26eb-48a9-b712-f0fe943cc008,Lietnhom PHCC,Site,SS00547S,,2022-11-13,46,2022,2022-11-14,,,,,,Toch East,,Lietnhom PHCC,South Sudan,Gogrial East,,,Warrap,,69,0,80,0,,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,0,66,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
4af4a145-d07e-4c83-be86-69d8fe9d5146,Maliai PHCU,Site,vLKAH1Ih4TS,,2022-11-13,46,2022,2022-11-14,,,,,,Toch East,,Maliai PHCU,South Sudan,Gogrial East,,,Warrap,,65,1,113,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,1,103,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
f2f7b417-5147-4fe8-8f7b-717b49218499,Nyokthiang PHCU,Site,smSejZf5UJY,,2022-11-13,46,2022,2022-11-14,,,,,,Alek West,,Nyokthiang PHCU,South Sudan,Gogrial West,,,Warrap,,15,0,40,0,,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,31,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
13023cbf-0e0e-4538-b762-8431cca95919, Majak-Bol PHCU,Site,majak-bol_phcc,,2022-11-13,46,2022,2022-11-14,,,,,,Akon North,, Majak-Bol PHCU,South Sudan,Gogrial West,,,Warrap,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
41f08210-70a3-4b01-b0d7-13c4ecda94ff, Aken-gach phcu,Site,Akengach_phcu,,2022-11-13,46,2022,2022-11-14,,,,,,Alek South,, Aken-gach phcu,South Sudan,Gogrial West,,,Warrap,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
7369f1f9-e099-41db-a624-dc3afcd660af,Paweny PHCC,Site,paweny_phcc,,2022-11-13,46,2022,2022-11-14,,,,,,Kuac South,,Paweny PHCC,South Sudan,Gogrial West,,,Warrap,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
66fb0a93-6112-4458-8ba9-82c894d62498,Adet PHCC,Site,adet_phcc,,2022-11-13,46,2022,2022-11-14,,,,,,Kuac South,,Adet PHCC,South Sudan,Gogrial West,,,Warrap,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c57c15ae-3f5d-47be-b35e-c1753ee9a862,Mabior Atuot phcu,Site,Mabior_phcu,,2022-11-13,46,2022,2022-11-14,,,,,,Kuac South,,Mabior Atuot phcu,South Sudan,Gogrial West,,,Warrap,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
8bb7e66f-bf61-4960-b08c-d180bdedb7da,Ring Agany Phcu,Site,Riang_phcu,,2022-11-13,46,2022,2022-11-14,,,,,,Gogrial,,Ring Agany Phcu,South Sudan,Gogrial West,,,Warrap,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
9640ff97-a46b-47b4-bebb-d442104a37be,Madeng PHCC,Site,madeng_phcc,,2022-11-13,46,2022,2022-11-14,,,,,,Gogrial,,Madeng PHCC,South Sudan,Gogrial West,,,Warrap,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b32db537-2396-4dff-99dd-cf5806744df7,Gumbo PHCC,Site,IUVO2rS8Fx3,,2022-11-13,46,2022,2022-11-14,,,,,,Rejaf,,Gumbo PHCC,South Sudan,Juba,,,CES Timbédra (Moughataa),,77,0,169,0,,0,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,25,0,82,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
f30617a6-ad6b-490a-89c4-8d3c14e86306,SMC Baidit PHCC,Site,SS00764S,,2022-11-13,46,2022,2022-11-14,,,,,,Baidit,,SMC Baidit PHCC,South Sudan,Bor,,,Jonglei,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,,NO,,NO,,NO,,
602cd3c4-556a-406c-9e5a-6f7c7b3cf73e,Mangalla PHCC,Site,fnBDtQbzVIm,,2022-11-13,46,2022,2022-11-14,,,,,,Mangala,,Mangalla PHCC,South Sudan,Juba,,,CES Timbédra (Moughataa),,52,0,161,0,,0,0,0,0,2,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,29,0,88,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
f4d3d7c5-de8b-45aa-8738-e47e76dcec5b,Gondokoro PHCU,Site,UF1nFusaKLc,,2022-11-13,46,2022,2022-11-14,,,,,,Gondokoro,,Gondokoro PHCU,South Sudan,Juba,,,CES Timbédra (Moughataa),,32,0,41,0,,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,34,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
bb6f5b75-1f28-4318-8396-da340df93972,SMC Bor MMU ,Site,Bor _MMU ,,2022-11-13,46,2022,2022-11-14,,,,,,Bor Town,,SMC Bor MMU ,South Sudan,Bor,,,Jonglei,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,00,0,0,0,0,,,0,0,0,0,0,0,0,0,00,0,0,0,0,0,00,0,0,0,00,0,0,0,0,0,0,0,0,00,,NO,,NO,,NO,,
d707e6f3-65e7-49cb-be9f-9468be1301d7,SMC PoC PHCU,Site,PoC _PHCU,,2022-11-13,46,2022,2022-11-14,,,,,,Bor Town,,SMC PoC PHCU,South Sudan,Bor,,,Jonglei,,0,0,0,0,,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,00,0,00,0,0,0,0,0,,,00,00,0,0,00,0,0,0,00,0,0,00,0,0,0,0,00,00,0,0,0,0,00,0,0,00,0,0,,NO,,NO,,NO,,
7a125af5-6c4b-4714-abce-0eb113c2b21e,SMC Thon-athiei PHCU,Site,Thon-athiei _PHCU,,2022-11-13,46,2022,2022-11-14,,,,,,Kolnyang,,SMC Thon-athiei PHCU,South Sudan,Bor,,,Jonglei,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,00,0,0,0,0,0,0,0,00,0,0,0,0,0,0,,,00,0,0,00,0,0,0,0,0,0,,00,0,0,0,0,0,00,0,0,0,0,00,0,0,0,0,0,,NO,,NO,,NO,,
db359e95-69b1-49cb-8079-ef4f89733560,Lirya PHCC,Site,DOgXGTDa7d4,,2022-11-13,46,2022,2022-11-14,,,,,,Lirya,,Lirya PHCC,South Sudan,Juba,,,CES Timbédra (Moughataa),,53,0,122,0,,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,28,0,71,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
9eca63c1-9a0a-47e3-ad91-da796b3c0563,SMC Pagak PHCC ,Site,Pagak _PHCC ,,2022-11-13,46,2022,2022-11-14,,,,,,Pagaak ,,SMC Pagak PHCC ,South Sudan,Duk,,,Jonglei,,55,0,160,0,,0,0,0,0,12,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,24,0,13,0,43,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,00,13,0,77,0,0,0,0,0,00,0,0,0,,NO,,NO,,NO,,
93d0477d-7bfa-4ddc-a696-37c8645e7c7a,Nesitu PHCU,Site,tXkVCejzUVz,,2022-11-13,46,2022,2022-11-14,,,,,,Lokiliri,,Nesitu PHCU,South Sudan,Juba,,,CES Timbédra (Moughataa),,45,0,69,0,,0,0,0,0,2,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,47,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
e1da0e2a-03dc-416b-9be3-8b591414240e,Aduel PHCC,Site,vNJA1Q4M3D0,,2022-11-13,46,2022,2022-11-14,,,,,,Aduel,,Aduel PHCC,South Sudan,Rumbek East,,,Lakes,,49,0,88,0,,0,0,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,8,0,27,0,32,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
4ead88c4-31fd-4b77-8731-e148bd474279,Lobonok PHCC,Site,mCpjOQGtUTO,,2022-11-13,46,2022,2022-11-14,,,,,,Lobonok,,Lobonok PHCC,South Sudan,Juba,,,CES Timbédra (Moughataa),,92,0,176,0,,0,0,0,0,4,0,5,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,112,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
9b377f8f-6f88-4b4c-8144-8cc82d6070fe,Awac PHCU,Site,WeE38ssTy7K,,2022-11-13,46,2022,2022-11-14,,,,,,Aduel,,Awac PHCU,South Sudan,Rumbek East,,,Lakes,,32,0,59,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,9,0,16,0,31,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
1bbaaac4-f3a9-4a78-b622-ecf223054e5c,Bar-liap PHCU,Site,SS01530S,,2022-11-13,46,2022,2022-11-14,,,,,,Aduel,,Bar-liap PHCU,South Sudan,Rumbek East,,,Lakes,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b415d7e7-7f17-4e71-b980-e4964ba0cd21,Dhiau-kuei  PHCU,Site,Dhiakuei_AD,,2022-11-13,46,2022,2022-11-14,,,,,,Aduel,,Dhiau-kuei  PHCU,South Sudan,Rumbek East,,,Lakes,,10,0,21,0,,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,4,0,7,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
2e18316d-5ab9-4047-8681-8f925ef7d9de,Mabor-Duang PHCU,Site,SS01533S,,2022-11-13,46,2022,2022-11-14,,,,,,Aduel,,Mabor-Duang PHCU,South Sudan,Rumbek East,,,Lakes,,69,0,56,0,,0,0,0,0,3,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,50,0,38,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
b745f16e-bb27-453a-94e5-68b71fd01b89,SMC Panyang MMU,Site,Panyang_ mobile ,,2022-11-13,46,2022,2022-11-14,,,,,,Panyang,,SMC Panyang MMU,South Sudan,Duk,,,Jonglei,,47,0,75,0,,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,18,0,22,0,34,0,0,0,,,00,0,0,0,0,0,0,0,0,0,0,00,0,0,0,0,4,0,12,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c253c03d-f6e8-4cc5-aed7-3b332d99bcea,Majak Jiir PHCU,Site,SS01534S,,2022-11-13,46,2022,2022-11-14,,,,,,Aduel,,Majak Jiir PHCU,South Sudan,Rumbek East,,,Lakes,,57,0,99,0,,0,0,0,0,4,0,2,0,2,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,25,0,26,0,29,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
95a0e251-7857-4b7b-b6e3-682ee1dd98c3,Manai  PHCU,Site,SS01827S,,2022-11-13,46,2022,2022-11-14,,,,,,Aduel,,Manai  PHCU,South Sudan,Rumbek East,,,Lakes,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
aed47896-bf0e-4db7-a144-62253609d967,Akot PHCC,Site,iZnD567dPan,,2022-11-13,46,2022,2022-11-14,,,,,,Akot,,Akot PHCC,South Sudan,Rumbek East,,,Lakes,,30,0,43,0,,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,0,30,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
cc5ab0dc-436e-4db1-b07d-59036865f9c5,warliet PHCU,Site,warliet_HF,,2022-11-13,46,2022,2022-11-14,,,,,,Akot,,warliet PHCU,South Sudan,Rumbek East,,,Lakes,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c0390a3b-608c-4a72-ba23-37d6f32b04aa,Adol PHCC,Site,nH3er4KPGB4,,2022-11-13,46,2022,2022-11-14,,,,,,Atiaba,,Adol PHCC,South Sudan,Rumbek East,,,Lakes,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c679fe38-4f76-4ed5-8722-d2e0bcab05b5,Atiaba PHCU,Site,FwXpi6BIcjz,,2022-11-13,46,2022,2022-11-14,,,,,,Atiaba,,Atiaba PHCU,South Sudan,Rumbek East,,,Lakes,,14,0,65,0,,0,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6,0,8,0,48,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
a1774cfd-2919-4e1d-951b-1b374d0e7fbe,Dindin PHCU,Site,iHZKwYatK5z,,2022-11-13,46,2022,2022-11-14,,,,,,Dindin,,Dindin PHCU,South Sudan,Leer,,,Unity,,68,0,211,0,,0,0,0,0,18,0,36,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0,49,0,2,0,15,0,0,0,,,0,0,0,0,6,0,19,0,0,0,0,0,0,0,0,0,4,0,30,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
61a48d86-b438-44f4-8c1a-f9033e752174,Maboric  PHCU,Site,SS01539S,,2022-11-13,46,2022,2022-11-14,,,,,,Atiaba,,Maboric  PHCU,South Sudan,Rumbek East,,,Lakes,,43,0,74,0,,0,0,0,0,3,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,0,28,0,39,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
916eeb82-574f-4fdd-b64a-64ccc6983374,Cueicok PHCC,Site,bzbBqVX2Y42,,2022-11-13,46,2022,2022-11-14,,,,,,Cueicok ,,Cueicok PHCC,South Sudan,Rumbek East,,,Lakes,,207,0,280,0,,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,66,0,97,0,74,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c390a664-d79d-40d2-bea3-2f1d74337ccb,Makembele  PHCU,Site,SS01542S,,2022-11-13,46,2022,2022-11-14,,,,,,Cueicok ,,Makembele  PHCU,South Sudan,Rumbek East,,,Lakes,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
c94312cb-23e0-45e9-b0a1-6030c7ee69b7,Malou-Jeic PHCU,Site,Malou-jeic,,2022-11-13,46,2022,2022-11-14,,,,,,Cueicok ,,Malou-Jeic PHCU,South Sudan,Rumbek East,,,Lakes,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,NO,,NO,,NO,,
